System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
19:02:23.468, 1378.811, 9.662, 4.114, 1.166, 0.092, 1280, 3162, 185, 40, 44, 53, 34, 33.753, 29.293, 38.191, 28.000
19:02:24.543, 1379.885, 10.200, 4.172, 1.190, 0.094, 1251, 3157, 172, 40, 44, 53, 30, 35.369, 31.106, 39.631, 26.000
19:02:25.466, 1380.809, 10.468, 4.086, 1.166, 0.092, 1186, 3161, 177, 40, 44, 53, 30, 34.060, 28.689, 39.402, 30.000
19:02:26.524, 1381.867, 10.200, 4.152, 1.208, 0.094, 1260, 3155, 173, 40, 44, 53, 30, 33.958, 28.271, 39.671, 28.000
19:02:27.467, 1382.809, 10.468, 4.340, 1.206, 0.098, 1393, 3142, 194, 41, 44, 53, 30, 36.751, 33.067, 40.426, 32.000
19:02:28.551, 1383.894, 9.394, 4.102, 1.182, 0.086, 1246, 3161, 174, 41, 44, 53, 30, 33.488, 28.306, 38.695, 27.000
19:02:29.493, 1384.836, 9.662, 4.160, 1.174, 0.092, 1575, 3123, 161, 41, 44, 53, 30, 35.092, 30.079, 40.106, 28.000
19:02:30.488, 1385.831, 9.662, 4.180, 1.180, 0.106, 1305, 3149, 180, 41, 45, 53, 30, 34.635, 28.715, 40.554, 31.000
19:02:31.452, 1386.794, 9.932, 4.042, 1.158, 0.088, 1529, 3168, 154, 41, 45, 51, 30, 31.465, 25.831, 37.056, 32.000
19:02:32.509, 1387.852, 9.662, 3.970, 1.120, 0.102, 1226, 3167, 203, 41, 45, 51, 30, 32.614, 26.619, 38.609, 31.000
19:02:33.479, 1388.822, 8.858, 3.972, 1.138, 0.094, 1493, 3157, 172, 41, 45, 51, 30, 32.308, 26.154, 38.462, 31.000
19:02:34.489, 1389.831, 9.932, 4.126, 1.186, 0.098, 1248, 3155, 199, 40, 45, 51, 30, 34.336, 31.172, 37.531, 29.000
19:02:35.489, 1390.831, 9.662, 4.008, 1.148, 0.102, 1227, 3162, 170, 40, 46, 54, 30, 33.831, 28.429, 39.206, 25.000
19:02:36.474, 1391.817, 9.932, 4.070, 1.160, 0.092, 1264, 3159, 176, 40, 46, 54, 30, 32.405, 26.329, 38.481, 30.000
19:02:37.457, 1392.799, 9.126, 3.916, 1.108, 0.096, 1317, 3067, 183, 40, 46, 54, 30, 33.797, 28.861, 38.734, 36.000
19:02:38.515, 1393.858, 10.200, 4.184, 1.192, 0.090, 1238, 3157, 162, 41, 46, 54, 30, 32.308, 26.478, 38.152, 31.000
19:02:39.488, 1394.831, 9.932, 4.066, 1.178, 0.094, 1232, 3169, 164, 41, 46, 53, 30, 35.309, 31.266, 39.332, 25.000
19:02:40.492, 1395.834, 10.200, 4.164, 1.184, 0.100, 1303, 3162, 167, 41, 46, 53, 30, 35.287, 30.100, 40.500, 26.000
19:02:41.501, 1396.844, 10.200, 4.130, 1.164, 0.092, 1408, 3165, 157, 41, 46, 53, 30, 33.416, 25.743, 41.089, 29.000
19:02:42.469, 1397.811, 8.320, 4.040, 0.940, 0.080, 1182, 3160, 194, 40, 45, 53, 30, 33.419, 29.231, 37.596, 28.000
19:02:43.522, 1398.864, 6.442, 3.738, 0.858, 0.100, 1442, 3121, 213, 40, 44, 49, 30, 32.033, 27.725, 36.321, 38.000
19:02:44.481, 1399.823, 6.978, 3.698, 0.894, 0.100, 1180, 3172, 223, 40, 44, 49, 30, 30.697, 28.075, 33.333, 39.000
19:02:45.478, 1400.820, 7.784, 3.844, 0.916, 0.102, 1278, 3165, 226, 40, 44, 49, 30, 34.165, 34.663, 33.666, 37.000
19:02:46.467, 1401.809, 8.052, 3.812, 0.918, 0.112, 1259, 3167, 226, 40, 44, 49, 30, 32.576, 30.808, 34.343, 35.000
19:02:47.524, 1402.867, 8.588, 4.140, 0.984, 0.122, 1250, 3154, 243, 41, 44, 50, 30, 35.981, 37.002, 34.965, 39.000
19:02:48.468, 1403.811, 7.784, 3.804, 0.922, 0.102, 1301, 3158, 233, 41, 44, 50, 30, 35.349, 34.048, 36.658, 39.000
19:02:49.518, 1404.861, 8.052, 3.974, 0.934, 0.120, 1346, 3161, 247, 41, 44, 50, 30, 32.701, 30.806, 34.597, 36.000
19:02:50.478, 1405.821, 7.784, 4.044, 0.930, 0.102, 1266, 3154, 225, 41, 45, 50, 30, 34.326, 32.642, 36.010, 38.000
19:02:51.469, 1406.811, 7.784, 3.976, 0.938, 0.116, 1291, 3163, 239, 41, 46, 56, 30, 32.015, 28.571, 35.459, 43.000
19:02:52.507, 1407.849, 7.246, 4.300, 0.894, 0.104, 1982, 3042, 214, 41, 46, 56, 30, 39.136, 44.056, 34.192, 33.000
19:02:53.484, 1408.826, 8.588, 4.538, 0.958, 0.114, 1440, 3135, 219, 41, 46, 56, 30, 38.740, 31.720, 45.722, 34.000
19:02:54.462, 1409.804, 7.516, 3.792, 0.914, 0.100, 1403, 3172, 213, 41, 45, 56, 30, 34.572, 33.416, 35.732, 37.000
19:02:55.531, 1410.873, 6.978, 3.762, 0.932, 0.100, 1229, 3174, 214, 40, 43, 47, 30, 31.398, 29.621, 33.175, 34.000
19:02:56.458, 1411.801, 7.784, 3.954, 0.944, 0.110, 1578, 3164, 231, 40, 43, 47, 30, 34.124, 32.718, 35.526, 34.000
19:02:57.497, 1412.839, 6.710, 3.698, 0.876, 0.126, 1263, 3154, 262, 40, 43, 47, 34, 31.592, 29.684, 33.495, 40.000
19:02:58.449, 1413.791, 8.052, 3.936, 0.956, 0.106, 1554, 3171, 208, 40, 44, 47, 34, 31.070, 28.125, 34.031, 36.000
19:02:59.501, 1414.844, 7.784, 3.832, 0.934, 0.096, 1153, 3170, 212, 41, 45, 54, 34, 29.306, 24.700, 33.890, 42.000
19:03:00.449, 1415.791, 7.516, 3.808, 0.940, 0.114, 1491, 3172, 211, 41, 45, 54, 34, 29.566, 25.393, 33.773, 38.000
19:03:01.507, 1416.849, 8.588, 3.906, 0.998, 0.102, 1664, 3167, 223, 41, 45, 54, 30, 32.297, 30.769, 33.810, 40.000
19:03:02.489, 1417.831, 9.932, 5.340, 1.082, 0.084, 1734, 3090, 194, 41, 46, 54, 30, 44.076, 46.310, 41.837, 34.000
19:03:03.455, 1418.798, 10.200, 6.336, 0.856, 0.098, 1547, 3093, 200, 41, 45, 51, 30, 36.856, 24.422, 49.354, 38.000
19:03:04.516, 1419.859, 6.978, 4.190, 0.776, 0.096, 1228, 3119, 202, 41, 45, 51, 30, 40.094, 33.882, 46.336, 35.000
19:03:05.469, 1420.811, 9.932, 5.794, 0.974, 0.122, 1595, 3090, 239, 41, 45, 51, 30, 43.095, 33.846, 52.296, 38.000
19:03:06.493, 1421.836, 10.468, 4.930, 0.638, 0.060, 2052, 3155, 145, 41, 45, 51, 30, 42.928, 48.635, 37.221, 38.000
19:03:07.515, 1422.858, 9.932, 5.232, 1.152, 0.096, 1841, 3100, 173, 42, 45, 50, 30, 51.229, 52.088, 50.369, 25.000
19:03:08.488, 1423.831, 10.468, 6.348, 1.182, 0.090, 1937, 3028, 175, 42, 45, 50, 30, 60.536, 66.923, 54.198, 28.000
19:03:09.484, 1424.827, 10.468, 6.838, 1.274, 0.092, 1593, 3002, 172, 42, 45, 50, 30, 56.962, 46.076, 67.848, 26.000
19:03:10.479, 1425.821, 9.932, 4.692, 1.206, 0.084, 2047, 3135, 146, 42, 45, 50, 30, 56.948, 68.642, 45.137, 25.000
19:03:11.487, 1426.829, 10.468, 5.178, 1.220, 0.074, 1989, 3096, 140, 42, 45, 52, 30, 59.701, 74.065, 45.409, 29.000
19:03:12.427, 1427.770, 7.784, 4.468, 0.938, 0.060, 1691, 3092, 125, 42, 45, 52, 30, 44.622, 50.266, 38.992, 23.000
19:03:13.446, 1428.789, 10.200, 4.404, 1.204, 0.090, 2018, 3139, 168, 42, 45, 52, 30, 47.689, 55.474, 39.903, 28.000
19:03:14.463, 1429.805, 9.932, 4.674, 1.210, 0.088, 2063, 3146, 150, 42, 45, 52, 30, 46.814, 53.431, 40.196, 24.000
19:03:15.533, 1430.876, 10.468, 6.502, 1.208, 0.092, 1548, 3060, 158, 41, 45, 52, 30, 45.241, 38.876, 51.651, 27.000
19:03:16.456, 1431.798, 10.468, 4.956, 1.256, 0.074, 2063, 3145, 138, 41, 45, 52, 30, 54.658, 64.187, 45.232, 30.000
19:03:17.501, 1432.844, 10.468, 5.600, 1.200, 0.090, 1763, 3092, 158, 41, 45, 52, 30, 47.462, 50.588, 44.313, 25.000
19:03:18.485, 1433.827, 10.468, 7.418, 1.208, 0.080, 1789, 3020, 133, 41, 47, 52, 30, 43.758, 25.707, 61.856, 23.000
19:03:19.477, 1434.820, 10.468, 7.346, 1.194, 0.102, 1729, 3020, 175, 42, 48, 51, 30, 42.733, 22.388, 63.027, 30.000
19:03:20.484, 1435.826, 10.468, 7.218, 1.176, 0.092, 1731, 3023, 155, 42, 48, 51, 30, 43.088, 23.691, 62.438, 26.000
19:03:21.487, 1436.830, 10.468, 7.280, 1.172, 0.108, 1422, 3020, 168, 42, 48, 51, 30, 41.414, 20.707, 62.121, 31.000
19:03:22.513, 1437.855, 10.468, 7.188, 1.166, 0.090, 1629, 3017, 156, 42, 49, 57, 30, 44.951, 27.833, 62.069, 26.000
19:03:23.500, 1438.842, 10.468, 7.156, 1.174, 0.080, 1465, 3015, 163, 44, 50, 57, 30, 46.144, 29.851, 62.438, 25.000
19:03:24.496, 1439.839, 10.468, 7.270, 1.214, 0.088, 1382, 3017, 150, 44, 50, 57, 30, 42.875, 23.410, 62.341, 29.000
19:03:25.503, 1440.845, 10.468, 7.136, 1.180, 0.088, 1371, 3012, 137, 44, 50, 57, 30, 45.711, 29.902, 61.520, 24.000
19:03:26.475, 1441.818, 10.468, 7.256, 1.186, 0.098, 1579, 3011, 166, 42, 49, 55, 30, 43.782, 25.389, 62.176, 24.000
19:03:27.467, 1442.810, 10.468, 7.218, 1.204, 0.090, 1580, 3014, 158, 42, 49, 55, 30, 45.031, 28.643, 61.461, 23.000
19:03:28.507, 1443.850, 10.200, 7.056, 1.180, 0.092, 1412, 3028, 157, 42, 49, 55, 35, 43.654, 25.653, 61.611, 24.000
19:03:29.468, 1444.811, 10.468, 7.156, 1.198, 0.096, 1368, 3027, 148, 42, 49, 55, 35, 43.289, 24.211, 62.368, 24.000
19:03:30.518, 1445.861, 10.468, 7.288, 1.158, 0.094, 1433, 3022, 173, 41, 49, 57, 35, 43.468, 24.228, 62.708, 26.000
19:03:31.490, 1446.832, 10.468, 7.360, 1.222, 0.094, 1595, 3013, 155, 41, 49, 57, 35, 47.423, 29.897, 64.948, 26.000
19:03:32.477, 1447.820, 10.468, 7.356, 1.238, 0.100, 1422, 3010, 167, 41, 49, 57, 30, 42.112, 21.628, 62.595, 33.000
19:03:33.492, 1448.835, 10.468, 7.294, 1.200, 0.084, 1526, 3013, 147, 41, 49, 57, 30, 44.623, 26.420, 62.871, 27.000
19:03:34.474, 1449.816, 10.468, 7.142, 1.172, 0.102, 1393, 3010, 171, 43, 50, 58, 30, 45.044, 28.894, 61.153, 25.000
19:03:35.464, 1450.806, 10.468, 5.786, 1.170, 0.084, 1590, 3065, 149, 42, 50, 58, 30, 45.226, 33.584, 56.927, 26.000
19:03:36.520, 1451.863, 10.200, 4.976, 1.204, 0.096, 1871, 3100, 195, 42, 50, 58, 30, 46.498, 37.379, 55.529, 28.000
19:03:37.470, 1452.812, 10.468, 5.602, 1.252, 0.112, 2049, 3109, 211, 42, 50, 58, 30, 60.847, 72.494, 49.231, 30.000
19:03:38.539, 1453.882, 10.200, 4.592, 1.238, 0.092, 2056, 3153, 158, 42, 46, 55, 30, 51.821, 63.934, 39.623, 28.000
19:03:39.458, 1454.801, 10.200, 5.000, 1.164, 0.098, 2064, 3142, 181, 43, 46, 54, 30, 55.751, 70.732, 40.811, 30.000
19:03:40.504, 1455.846, 9.662, 4.386, 1.176, 0.084, 1749, 3164, 153, 43, 46, 54, 30, 43.452, 48.537, 38.329, 27.000
19:03:41.483, 1456.825, 9.662, 4.090, 1.176, 0.090, 1188, 3156, 169, 43, 46, 54, 30, 33.589, 28.462, 38.677, 30.000
19:03:42.476, 1457.819, 9.662, 4.112, 1.214, 0.090, 1414, 3158, 185, 41, 46, 54, 30, 36.045, 31.920, 40.201, 34.000
19:03:43.453, 1458.796, 9.662, 4.134, 1.162, 0.090, 1634, 3153, 176, 41, 45, 53, 30, 33.375, 27.525, 39.196, 30.000
19:03:44.492, 1459.835, 9.126, 3.890, 1.134, 0.090, 1227, 3128, 163, 41, 45, 53, 30, 30.713, 24.079, 37.346, 28.000
19:03:45.471, 1460.813, 9.662, 4.146, 1.194, 0.094, 1515, 3162, 157, 41, 45, 53, 35, 34.955, 31.538, 38.363, 28.000
19:03:46.525, 1461.867, 9.394, 4.114, 1.156, 0.090, 1573, 3126, 165, 41, 46, 53, 35, 34.306, 28.972, 39.627, 28.000
19:03:47.480, 1462.823, 9.662, 4.112, 1.178, 0.094, 1282, 3154, 187, 42, 46, 53, 35, 33.910, 27.586, 40.267, 30.000
19:03:48.461, 1463.804, 10.200, 4.112, 1.164, 0.098, 1469, 3156, 169, 42, 46, 53, 40, 32.953, 27.342, 38.579, 29.000
19:03:49.513, 1464.855, 9.932, 4.140, 1.174, 0.086, 1196, 3164, 155, 42, 46, 53, 35, 32.783, 26.303, 39.202, 27.000
19:03:50.447, 1465.790, 9.932, 4.180, 1.208, 0.092, 1468, 3154, 174, 41, 46, 53, 35, 32.537, 25.132, 40.000, 26.000
19:03:51.503, 1466.845, 9.662, 4.012, 1.146, 0.088, 1227, 3160, 160, 41, 46, 54, 35, 31.725, 25.845, 37.590, 30.000
19:03:52.477, 1467.820, 9.932, 4.124, 1.204, 0.090, 1271, 3160, 171, 41, 46, 54, 30, 34.699, 30.000, 39.386, 25.000
19:03:53.463, 1468.805, 10.200, 4.134, 1.190, 0.088, 1513, 3154, 144, 41, 46, 54, 35, 33.123, 26.131, 40.152, 24.000
19:03:54.549, 1469.892, 10.200, 4.138, 1.198, 0.086, 1534, 3162, 153, 41, 45, 54, 35, 32.000, 25.647, 38.353, 26.000
19:03:55.491, 1470.834, 9.932, 4.148, 1.186, 0.094, 1606, 3155, 169, 41, 44, 49, 35, 33.594, 26.562, 40.625, 29.000
19:03:56.480, 1471.823, 9.932, 4.130, 1.174, 0.090, 1625, 3162, 158, 41, 44, 49, 35, 33.458, 27.930, 39.000, 28.000
19:03:57.470, 1472.812, 9.126, 4.050, 1.140, 0.094, 1564, 3156, 174, 41, 44, 49, 30, 32.453, 25.628, 39.295, 25.000
19:03:58.518, 1473.860, 9.932, 4.122, 1.188, 0.100, 1556, 3157, 173, 42, 44, 49, 30, 34.454, 29.398, 39.474, 29.000
19:03:59.461, 1474.803, 9.932, 4.182, 1.210, 0.094, 1277, 3154, 185, 42, 45, 54, 30, 34.085, 28.042, 40.160, 30.000
19:04:00.530, 1475.873, 10.200, 4.130, 1.182, 0.088, 1541, 3160, 163, 42, 45, 54, 35, 33.019, 26.353, 39.716, 26.000
19:04:01.491, 1476.834, 10.468, 4.192, 1.198, 0.092, 1243, 3162, 180, 42, 45, 54, 35, 35.604, 31.186, 40.000, 29.000
19:04:02.458, 1477.800, 10.200, 4.204, 1.158, 0.100, 1417, 3150, 178, 42, 46, 54, 35, 33.203, 26.753, 39.687, 28.000
19:04:03.553, 1478.895, 10.468, 4.042, 1.178, 0.096, 1221, 3165, 165, 42, 44, 48, 35, 33.177, 27.830, 38.462, 32.000
19:04:04.472, 1479.815, 10.200, 4.104, 1.194, 0.086, 1182, 3162, 159, 42, 44, 48, 30, 35.000, 29.659, 40.369, 29.000
19:04:05.475, 1480.818, 10.200, 4.152, 1.212, 0.078, 1438, 3158, 152, 42, 44, 48, 30, 32.379, 24.876, 39.900, 28.000
19:04:06.474, 1481.817, 9.932, 4.226, 1.210, 0.090, 1590, 3155, 164, 42, 44, 48, 30, 32.544, 25.250, 39.801, 26.000
19:04:07.472, 1482.815, 10.468, 4.204, 1.198, 0.084, 1637, 3153, 156, 41, 45, 49, 30, 33.752, 28.750, 38.791, 27.000
19:04:08.474, 1483.817, 10.468, 4.118, 1.208, 0.090, 1174, 3159, 161, 41, 45, 49, 30, 33.833, 27.638, 39.950, 29.000
19:04:09.465, 1484.807, 10.468, 4.188, 1.220, 0.086, 1390, 3156, 158, 41, 45, 49, 30, 33.418, 28.283, 38.579, 32.000
19:04:10.540, 1485.883, 9.932, 4.192, 1.190, 0.096, 1208, 3154, 190, 41, 45, 49, 30, 35.157, 30.162, 40.187, 29.000
19:04:11.465, 1486.808, 8.858, 4.108, 1.162, 0.116, 1303, 3141, 204, 42, 45, 51, 30, 35.383, 31.148, 39.617, 30.000
19:04:12.541, 1487.883, 9.394, 4.028, 1.194, 0.096, 1293, 3164, 181, 42, 45, 51, 30, 34.217, 30.254, 38.161, 30.000
19:04:13.481, 1488.823, 9.662, 4.240, 1.220, 0.102, 1307, 3145, 209, 42, 45, 51, 30, 34.812, 29.223, 40.431, 35.000
19:04:14.471, 1489.813, 9.932, 4.054, 1.166, 0.090, 1432, 3166, 159, 42, 45, 51, 30, 32.503, 27.182, 37.811, 32.000
19:04:15.525, 1490.868, 8.858, 4.182, 1.170, 0.094, 1603, 3146, 170, 42, 45, 52, 30, 33.491, 26.478, 40.471, 27.000
19:04:16.489, 1491.832, 9.662, 4.052, 1.186, 0.104, 1301, 3160, 192, 42, 45, 52, 30, 36.122, 33.422, 38.830, 31.000
19:04:17.463, 1492.806, 9.662, 4.060, 1.174, 0.084, 1448, 3166, 152, 42, 45, 52, 30, 31.944, 24.747, 39.141, 25.000
19:04:18.540, 1493.882, 10.200, 4.186, 1.210, 0.090, 1254, 3161, 148, 41, 45, 52, 30, 33.839, 29.673, 37.995, 27.000
19:04:19.489, 1494.831, 9.932, 4.212, 1.218, 0.094, 1266, 3149, 171, 41, 45, 51, 30, 39.519, 40.160, 38.874, 26.000
19:04:20.473, 1495.815, 9.932, 4.184, 1.180, 0.096, 1401, 3155, 164, 41, 45, 51, 30, 44.598, 49.246, 39.950, 29.000
19:04:21.465, 1496.808, 10.200, 4.312, 1.238, 0.088, 1530, 3156, 153, 41, 45, 51, 30, 43.216, 45.960, 40.500, 27.000
19:04:22.524, 1497.867, 10.200, 4.198, 1.178, 0.090, 1544, 3166, 156, 42, 45, 51, 30, 41.852, 45.561, 38.118, 25.000
19:04:23.450, 1498.793, 10.200, 4.154, 1.194, 0.086, 1584, 3158, 153, 42, 45, 50, 30, 31.855, 23.118, 40.591, 30.000
19:04:24.530, 1499.872, 9.394, 4.654, 1.132, 0.082, 1427, 3042, 151, 42, 45, 50, 34, 44.718, 47.653, 41.784, 27.000
19:04:25.476, 1500.818, 10.200, 4.216, 1.176, 0.084, 1540, 3138, 158, 42, 45, 50, 34, 43.603, 43.979, 43.229, 30.000
19:04:26.483, 1501.825, 9.662, 3.964, 1.124, 0.092, 1223, 3156, 166, 42, 46, 50, 34, 32.368, 27.960, 36.776, 35.000
19:04:27.477, 1502.820, 9.662, 4.058, 1.210, 0.088, 1417, 3148, 162, 42, 46, 51, 34, 34.858, 30.958, 38.806, 26.000
19:04:28.477, 1503.820, 8.858, 3.992, 1.108, 0.112, 1249, 3139, 207, 42, 46, 51, 30, 33.375, 28.283, 38.442, 32.000
19:04:29.464, 1504.806, 9.932, 3.950, 1.120, 0.090, 1275, 3156, 161, 42, 46, 51, 30, 34.085, 30.653, 37.500, 29.000
19:04:30.528, 1505.870, 9.932, 4.068, 1.142, 0.098, 1253, 3142, 197, 41, 46, 51, 30, 32.697, 28.333, 37.081, 31.000
19:04:31.478, 1506.820, 9.932, 4.034, 1.162, 0.096, 1373, 3147, 171, 41, 46, 55, 30, 33.377, 26.984, 39.737, 24.000
19:04:32.469, 1507.812, 8.588, 4.036, 1.098, 0.104, 1653, 3131, 182, 41, 46, 55, 30, 34.981, 30.542, 39.454, 29.000
19:04:33.504, 1508.846, 9.662, 3.946, 1.150, 0.090, 1680, 3092, 151, 41, 46, 55, 30, 31.769, 24.455, 38.995, 26.000
19:04:34.484, 1509.827, 9.662, 4.302, 1.134, 0.092, 1346, 3135, 152, 42, 46, 55, 30, 35.798, 31.088, 40.519, 28.000
19:04:35.467, 1510.810, 10.200, 3.966, 1.144, 0.088, 1158, 3158, 160, 42, 45, 53, 30, 32.952, 27.411, 38.520, 29.000
19:04:36.516, 1511.858, 9.932, 4.112, 1.190, 0.084, 1468, 3149, 147, 42, 45, 53, 35, 32.028, 24.703, 39.336, 31.000
19:04:37.466, 1512.808, 9.662, 4.078, 1.162, 0.084, 1267, 3151, 166, 42, 45, 53, 35, 33.333, 27.632, 39.005, 28.000
19:04:38.475, 1513.818, 9.932, 4.006, 1.178, 0.092, 1249, 3154, 180, 40, 45, 53, 35, 34.165, 29.353, 39.000, 29.000
19:04:39.487, 1514.829, 10.200, 4.204, 1.182, 0.090, 1501, 3139, 149, 40, 44, 48, 35, 34.360, 29.730, 39.012, 29.000
19:04:40.463, 1515.805, 9.932, 4.128, 1.202, 0.092, 1232, 3156, 155, 40, 44, 48, 34, 33.033, 28.608, 37.436, 28.000
19:04:41.531, 1516.874, 9.662, 3.966, 1.146, 0.092, 1212, 3156, 159, 40, 44, 48, 34, 32.708, 28.169, 37.237, 30.000
19:04:42.459, 1517.802, 9.662, 3.986, 1.148, 0.100, 1234, 3149, 177, 41, 44, 48, 34, 34.713, 29.867, 39.572, 32.000
19:04:43.542, 1518.884, 10.200, 4.048, 1.168, 0.088, 1247, 3150, 171, 41, 45, 54, 34, 34.269, 29.977, 38.551, 29.000
19:04:44.487, 1519.830, 9.932, 4.202, 1.180, 0.090, 1278, 3140, 174, 41, 45, 54, 34, 36.031, 32.376, 39.687, 28.000
19:04:45.459, 1520.801, 9.394, 3.948, 1.146, 0.088, 1220, 3153, 163, 41, 45, 54, 34, 32.902, 28.682, 37.143, 28.000
19:04:46.521, 1521.863, 9.932, 4.104, 1.150, 0.080, 1392, 3098, 148, 41, 46, 54, 34, 34.120, 29.481, 38.771, 29.000
19:04:47.455, 1522.798, 9.932, 4.106, 1.194, 0.090, 1658, 3145, 160, 43, 47, 54, 34, 31.752, 23.747, 39.737, 24.000
19:04:48.512, 1523.854, 9.126, 3.880, 1.110, 0.090, 1210, 3153, 155, 43, 47, 54, 30, 32.895, 28.297, 37.470, 27.000
19:04:49.471, 1524.813, 5.368, 3.606, 0.852, 0.056, 1301, 2899, 122, 43, 47, 54, 30, 34.156, 30.909, 37.403, 30.000
19:04:50.522, 1525.864, 10.200, 4.122, 1.200, 0.092, 1227, 3143, 168, 41, 46, 54, 30, 33.294, 26.714, 39.905, 29.000
19:04:51.483, 1526.825, 9.662, 3.986, 1.138, 0.076, 1220, 3149, 149, 41, 45, 50, 30, 32.986, 28.646, 37.337, 27.000
19:04:52.456, 1527.799, 9.394, 4.014, 1.142, 0.086, 1289, 3141, 185, 41, 45, 50, 30, 34.699, 30.848, 38.520, 28.000
19:04:53.528, 1528.871, 9.126, 3.908, 1.090, 0.112, 1290, 3145, 204, 41, 45, 50, 35, 31.930, 28.037, 35.831, 34.000
19:04:54.473, 1529.815, 10.200, 4.014, 1.162, 0.070, 1388, 3152, 130, 42, 46, 50, 35, 33.068, 26.525, 39.628, 28.000
19:04:55.460, 1530.802, 9.662, 4.072, 1.188, 0.072, 1558, 3142, 138, 42, 45, 51, 35, 31.328, 25.000, 37.688, 21.000
19:04:56.525, 1531.868, 9.394, 4.152, 1.160, 0.102, 1316, 3134, 185, 42, 45, 51, 35, 34.552, 29.929, 39.110, 31.000
19:04:57.462, 1532.804, 9.932, 4.046, 1.172, 0.092, 1263, 3145, 168, 42, 45, 51, 30, 33.557, 28.686, 38.441, 27.000
19:04:58.533, 1533.875, 10.468, 4.092, 1.150, 0.090, 1246, 3146, 169, 41, 45, 51, 30, 33.875, 29.330, 38.462, 35.000
19:04:59.466, 1534.809, 10.468, 4.082, 1.186, 0.092, 1187, 3163, 164, 41, 45, 50, 30, 33.875, 29.348, 38.378, 26.000
19:05:00.531, 1535.873, 10.200, 4.128, 1.182, 0.090, 1403, 3148, 168, 41, 45, 50, 30, 34.647, 30.556, 38.747, 30.000
19:05:01.481, 1536.823, 9.932, 4.076, 1.196, 0.090, 1326, 3154, 174, 41, 45, 50, 35, 34.899, 29.759, 40.054, 30.000
19:05:02.460, 1537.802, 10.200, 4.130, 1.202, 0.092, 1488, 3153, 156, 41, 45, 50, 35, 32.453, 24.937, 39.950, 26.000
19:05:03.499, 1538.842, 9.662, 3.976, 1.158, 0.094, 1532, 3150, 169, 42, 44, 49, 35, 32.656, 27.098, 38.186, 23.000
19:05:04.493, 1539.835, 9.394, 3.964, 1.146, 0.098, 1205, 3152, 183, 42, 44, 49, 35, 34.395, 29.592, 39.186, 28.000
19:05:05.457, 1540.799, 9.932, 4.092, 1.174, 0.090, 1449, 3144, 167, 42, 44, 49, 30, 32.387, 26.289, 38.501, 30.000
19:05:06.504, 1541.847, 9.662, 3.972, 1.148, 0.082, 1572, 3152, 153, 40, 44, 49, 30, 31.510, 25.416, 37.619, 25.000
19:05:07.459, 1542.801, 10.200, 4.208, 1.166, 0.102, 1364, 3137, 193, 40, 45, 53, 30, 38.008, 35.340, 40.682, 39.000
19:05:08.504, 1543.846, 9.932, 4.108, 1.148, 0.088, 1310, 3148, 172, 40, 45, 53, 30, 34.017, 28.675, 39.372, 27.000
19:05:09.458, 1544.801, 10.200, 4.044, 1.172, 0.092, 1427, 3161, 161, 40, 45, 53, 30, 32.250, 26.110, 38.342, 33.000
19:05:10.512, 1545.854, 9.932, 4.096, 1.136, 0.100, 1263, 3151, 177, 40, 45, 53, 30, 33.413, 26.667, 40.143, 29.000
19:05:11.461, 1546.804, 10.200, 4.238, 1.182, 0.078, 1515, 3147, 151, 40, 45, 52, 30, 33.203, 26.562, 39.844, 29.000
19:05:12.511, 1547.854, 9.126, 3.934, 1.120, 0.076, 1264, 3098, 140, 40, 45, 52, 34, 31.807, 25.721, 37.923, 27.000
19:05:13.469, 1548.811, 10.200, 4.198, 1.200, 0.098, 1303, 3142, 181, 40, 45, 52, 34, 35.844, 31.250, 40.415, 32.000
19:05:14.528, 1549.870, 9.394, 4.090, 1.162, 0.090, 1417, 3138, 173, 40, 45, 52, 34, 34.276, 28.000, 40.566, 28.000
19:05:15.456, 1550.798, 9.662, 4.204, 1.192, 0.088, 1603, 3141, 156, 40, 45, 50, 34, 31.763, 24.194, 39.353, 28.000
19:05:16.521, 1551.863, 9.932, 4.370, 1.188, 0.090, 1719, 3125, 159, 40, 45, 50, 30, 37.485, 34.419, 40.559, 29.000
19:05:17.462, 1552.805, 9.126, 4.020, 1.130, 0.096, 1608, 3144, 176, 40, 45, 50, 30, 32.005, 23.936, 40.053, 29.000
19:05:18.537, 1553.879, 9.394, 4.066, 1.168, 0.090, 1547, 3156, 143, 41, 45, 50, 30, 31.272, 25.000, 37.529, 25.000
19:05:19.472, 1554.814, 8.858, 3.982, 1.138, 0.090, 1536, 3156, 148, 41, 46, 54, 30, 32.661, 26.471, 38.919, 31.000
19:05:20.446, 1555.789, 9.932, 4.074, 1.174, 0.092, 1566, 3152, 155, 41, 46, 54, 30, 31.226, 23.350, 39.043, 24.000
19:05:21.488, 1556.830, 9.932, 3.986, 1.148, 0.088, 1575, 3159, 154, 41, 46, 54, 30, 31.592, 24.331, 38.835, 30.000
